Year,Race,Session,Team,Driver,Driver Number,Compound,Tyre Life,Lap Number,Lap Times,Sector 1 Times,Sector 2 Times,Sector 3 Times
2023,Australia,FP3,Alpine,OCO,31,SOFT,8.0,5,0 days 00:01:19.350000,0 days 00:00:27.546000,0 days 00:00:17.849000,0 days 00:00:33.955000
2023,Australia,FP3,Alpine,OCO,31,SOFT,9.0,6,0 days 00:01:40.847000,0 days 00:00:37.164000,0 days 00:00:23.585000,0 days 00:00:40.098000
2023,Australia,FP3,Alpine,OCO,31,SOFT,10.0,7,0 days 00:01:18.709000,0 days 00:00:27.315000,0 days 00:00:17.937000,0 days 00:00:33.457000
2023,Australia,FP3,Alpine,OCO,31,SOFT,11.0,8,0 days 00:01:21.457000,0 days 00:00:28.077000,0 days 00:00:18.448000,0 days 00:00:34.932000
2023,Australia,FP3,Alpine,OCO,31,SOFT,12.0,9,0 days 00:01:21.280000,0 days 00:00:28.085000,0 days 00:00:18.371000,0 days 00:00:34.824000
2023,Australia,FP3,Alpine,OCO,31,SOFT,13.0,10,0 days 00:01:21.005000,0 days 00:00:28.083000,0 days 00:00:18.313000,0 days 00:00:34.609000
2023,Australia,FP3,Alpine,OCO,31,SOFT,2.0,13,0 days 00:01:24.787000,0 days 00:00:29.162000,0 days 00:00:19.415000,0 days 00:00:36.210000
2023,Australia,FP3,Alpine,OCO,31,SOFT,3.0,14,0 days 00:01:18.489000,0 days 00:00:27.237000,0 days 00:00:17.758000,0 days 00:00:33.494000
2023,Australia,FP3,Alpine,OCO,31,SOFT,4.0,15,0 days 00:01:45.820000,0 days 00:00:34.766000,0 days 00:00:25.078000,0 days 00:00:45.976000
2023,Australia,FP3,Alpine,OCO,31,SOFT,5.0,16,0 days 00:01:39.694000,0 days 00:00:36.039000,0 days 00:00:19.024000,0 days 00:00:44.631000
2023,Australia,FP3,Alpine,OCO,31,SOFT,6.0,17,0 days 00:01:18.005000,0 days 00:00:27.132000,0 days 00:00:17.620000,0 days 00:00:33.253000
2023,Australia,FP3,Alpine,OCO,31,SOFT,7.0,18,0 days 00:01:53.557000,0 days 00:00:38.329000,0 days 00:00:23.428000,0 days 00:00:51.800000
2023,Australia,FP3,Alpine,OCO,31,SOFT,8.0,19,0 days 00:01:17.938000,0 days 00:00:27.069000,0 days 00:00:17.680000,0 days 00:00:33.189000
2023,Australia,FP3,Alpine,OCO,31,SOFT,16.0,22,0 days 00:02:11.946000,0 days 00:00:36.584000,0 days 00:00:22.169000,0 days 00:01:13.193000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,2.0,2,0 days 00:01:22.529000,0 days 00:00:28.616000,0 days 00:00:18.712000,0 days 00:00:35.201000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,3.0,3,0 days 00:01:21.362000,0 days 00:00:28.010000,0 days 00:00:18.669000,0 days 00:00:34.683000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,4.0,4,0 days 00:01:34.784000,0 days 00:00:33.520000,0 days 00:00:21.010000,0 days 00:00:40.254000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,5.0,5,0 days 00:01:20.048000,0 days 00:00:27.833000,0 days 00:00:18.181000,0 days 00:00:34.034000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,8.0,8,0 days 00:01:24.932000,0 days 00:00:29.287000,0 days 00:00:19.071000,0 days 00:00:36.574000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,9.0,9,0 days 00:01:23.595000,0 days 00:00:28.905000,0 days 00:00:18.923000,0 days 00:00:35.767000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,10.0,10,0 days 00:01:23.733000,0 days 00:00:29.094000,0 days 00:00:18.828000,0 days 00:00:35.811000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,11.0,11,0 days 00:01:23.762000,0 days 00:00:28.975000,0 days 00:00:18.801000,0 days 00:00:35.986000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,12.0,12,0 days 00:01:24.542000,0 days 00:00:29.109000,0 days 00:00:18.731000,0 days 00:00:36.702000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,13.0,13,0 days 00:01:24.076000,0 days 00:00:29.284000,0 days 00:00:18.773000,0 days 00:00:36.019000
2023,Australia,FP3,Haas F1 Team,HUL,27,MEDIUM,14.0,14,0 days 00:01:25.116000,0 days 00:00:29.053000,0 days 00:00:18.758000,0 days 00:00:37.305000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,2.0,17,0 days 00:01:34.378000,0 days 00:00:29.869000,0 days 00:00:18.959000,0 days 00:00:45.550000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,3.0,18,0 days 00:01:18.569000,0 days 00:00:27.271000,0 days 00:00:17.874000,0 days 00:00:33.424000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,4.0,19,0 days 00:01:53.319000,0 days 00:00:35.397000,0 days 00:00:24.967000,0 days 00:00:52.955000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,5.0,20,0 days 00:01:18.410000,0 days 00:00:27.246000,0 days 00:00:17.838000,0 days 00:00:33.326000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,6.0,21,0 days 00:01:59.607000,0 days 00:00:39.214000,0 days 00:00:29.746000,0 days 00:00:50.647000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,7.0,22,0 days 00:01:42.321000,0 days 00:00:36.251000,0 days 00:00:21.501000,0 days 00:00:44.569000
2023,Australia,FP3,Haas F1 Team,HUL,27,SOFT,8.0,23,0 days 00:02:03.871000,0 days 00:00:33.695000,0 days 00:00:20.842000,0 days 00:01:09.334000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,2.0,2,0 days 00:01:21.925000,0 days 00:00:28.371000,0 days 00:00:18.598000,0 days 00:00:34.956000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,3.0,3,0 days 00:01:44.181000,0 days 00:00:41.453000,0 days 00:00:21.104000,0 days 00:00:41.624000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,4.0,4,0 days 00:01:20.558000,0 days 00:00:28.130000,0 days 00:00:18.261000,0 days 00:00:34.167000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,5.0,5,0 days 00:01:44.227000,0 days 00:00:36.395000,0 days 00:00:21.913000,0 days 00:00:45.919000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,6.0,6,0 days 00:01:20.150000,0 days 00:00:27.857000,0 days 00:00:18.294000,0 days 00:00:33.999000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,7.0,7,0 days 00:01:43.775000,0 days 00:00:37.468000,0 days 00:00:23.628000,0 days 00:00:42.679000
2023,Australia,FP3,Alfa Romeo,ZHO,24,MEDIUM,8.0,8,0 days 00:01:20.625000,0 days 00:00:28.123000,0 days 00:00:18.350000,0 days 00:00:34.152000
2023,Australia,FP3,Alfa Romeo,ZHO,24,SOFT,3.0,13,0 days 00:01:31.782000,0 days 00:00:31.510000,0 days 00:00:20.118000,0 days 00:00:40.154000
2023,Australia,FP3,Alfa Romeo,ZHO,24,SOFT,4.0,14,0 days 00:01:19.617000,0 days 00:00:27.662000,0 days 00:00:18.213000,0 days 00:00:33.742000
2023,Australia,FP3,Alfa Romeo,ZHO,24,SOFT,5.0,15,0 days 00:01:37.649000,0 days 00:00:34.681000,0 days 00:00:21.121000,0 days 00:00:41.847000
2023,Australia,FP3,Alfa Romeo,ZHO,24,SOFT,6.0,16,0 days 00:01:18.330000,0 days 00:00:27.136000,0 days 00:00:17.804000,0 days 00:00:33.390000
2023,Australia,FP3,Alfa Romeo,ZHO,24,SOFT,7.0,17,0 days 00:01:42.855000,0 days 00:00:38.820000,0 days 00:00:22.596000,0 days 00:00:41.439000
2023,Australia,FP3,Williams,ALB,23,SOFT,2.0,2,0 days 00:01:20.480000,0 days 00:00:28.136000,0 days 00:00:18.058000,0 days 00:00:34.286000
2023,Australia,FP3,Williams,ALB,23,SOFT,3.0,3,0 days 00:01:51.376000,0 days 00:00:37.174000,0 days 00:00:23.551000,0 days 00:00:50.651000
2023,Australia,FP3,Williams,ALB,23,SOFT,4.0,4,0 days 00:01:18.781000,0 days 00:00:27.386000,0 days 00:00:17.783000,0 days 00:00:33.612000
2023,Australia,FP3,Williams,ALB,23,SOFT,5.0,5,0 days 00:02:01.149000,0 days 00:00:40.616000,0 days 00:00:24.464000,0 days 00:00:56.069000
2023,Australia,FP3,Williams,ALB,23,SOFT,6.0,6,0 days 00:01:39.448000,0 days 00:00:33.768000,0 days 00:00:24.177000,0 days 00:00:41.503000
2023,Australia,FP3,Williams,ALB,23,SOFT,7.0,7,0 days 00:01:19.044000,0 days 00:00:27.646000,0 days 00:00:17.818000,0 days 00:00:33.580000
2023,Australia,FP3,Williams,ALB,23,SOFT,8.0,8,0 days 00:01:50.828000,0 days 00:00:38.793000,0 days 00:00:26.197000,0 days 00:00:45.838000
2023,Australia,FP3,Williams,ALB,23,SOFT,9.0,9,0 days 00:01:20.587000,0 days 00:00:27.381000,0 days 00:00:17.821000,0 days 00:00:35.385000
2023,Australia,FP3,Williams,ALB,23,SOFT,2.0,13,0 days 00:01:27.824000,0 days 00:00:31.342000,0 days 00:00:19.231000,0 days 00:00:37.251000
2023,Australia,FP3,Williams,ALB,23,SOFT,3.0,14,0 days 00:01:18.612000,0 days 00:00:27.281000,0 days 00:00:17.740000,0 days 00:00:33.591000
2023,Australia,FP3,Williams,ALB,23,SOFT,4.0,15,0 days 00:01:54.853000,0 days 00:00:41.156000,0 days 00:00:28.089000,0 days 00:00:45.608000
2023,Australia,FP3,Williams,ALB,23,SOFT,5.0,16,0 days 00:01:46.717000,0 days 00:00:41.350000,0 days 00:00:22.243000,0 days 00:00:43.124000
2023,Australia,FP3,Williams,ALB,23,SOFT,6.0,17,0 days 00:01:18.553000,0 days 00:00:27.432000,0 days 00:00:17.644000,0 days 00:00:33.477000
2023,Australia,FP3,Williams,ALB,23,SOFT,7.0,18,0 days 00:02:08.653000,0 days 00:00:40.535000,0 days 00:00:28.713000,0 days 00:00:59.405000
2023,Australia,FP3,Williams,ALB,23,SOFT,8.0,19,0 days 00:01:35.192000,0 days 00:00:31.142000,0 days 00:00:21.790000,0 days 00:00:42.260000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,2.0,2,0 days 00:01:21.492000,0 days 00:00:28.246000,0 days 00:00:18.333000,0 days 00:00:34.913000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,3.0,3,0 days 00:01:49.136000,0 days 00:00:40.179000,0 days 00:00:24.711000,0 days 00:00:44.246000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,4.0,4,0 days 00:01:20.676000,0 days 00:00:27.904000,0 days 00:00:18.298000,0 days 00:00:34.474000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,5.0,5,0 days 00:01:49.637000,0 days 00:00:39.737000,0 days 00:00:27.471000,0 days 00:00:42.429000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,6.0,6,0 days 00:01:20.074000,0 days 00:00:27.657000,0 days 00:00:18.193000,0 days 00:00:34.224000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,7.0,7,0 days 00:01:48.383000,0 days 00:00:40.925000,0 days 00:00:23.115000,0 days 00:00:44.343000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,8.0,8,0 days 00:01:19.534000,0 days 00:00:27.481000,0 days 00:00:18.021000,0 days 00:00:34.032000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,9.0,9,0 days 00:01:56.525000,0 days 00:00:40.149000,0 days 00:00:26.060000,0 days 00:00:50.316000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,10.0,10,0 days 00:01:20.261000,0 days 00:00:27.709000,0 days 00:00:18.282000,0 days 00:00:34.270000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,2.0,13,0 days 00:02:05.739000,0 days 00:00:37.529000,0 days 00:00:24.021000,0 days 00:01:04.189000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,3.0,14,0 days 00:01:20.305000,0 days 00:00:27.896000,0 days 00:00:18.211000,0 days 00:00:34.198000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,4.0,15,0 days 00:01:47.800000,0 days 00:00:38.141000,0 days 00:00:23.280000,0 days 00:00:46.379000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,5.0,16,0 days 00:01:19.382000,0 days 00:00:27.544000,0 days 00:00:18.117000,0 days 00:00:33.721000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,6.0,17,0 days 00:01:52.159000,0 days 00:00:41.881000,0 days 00:00:22.407000,0 days 00:00:47.871000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,7.0,18,0 days 00:01:18.901000,0 days 00:00:27.231000,0 days 00:00:17.912000,0 days 00:00:33.758000
2023,Australia,FP3,AlphaTauri,TSU,22,SOFT,10.0,21,0 days 00:01:57.165000,0 days 00:00:33.828000,0 days 00:00:22.068000,0 days 00:01:01.269000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,2.0,2,0 days 00:01:28.338000,0 days 00:00:30.117000,0 days 00:00:18.856000,0 days 00:00:39.365000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,3.0,3,0 days 00:01:21.988000,0 days 00:00:28.912000,0 days 00:00:18.376000,0 days 00:00:34.700000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,4.0,4,0 days 00:01:57.650000,0 days 00:00:42.115000,0 days 00:00:22.925000,0 days 00:00:52.610000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,5.0,5,0 days 00:01:40.589000,0 days 00:00:31.127000,0 days 00:00:19.962000,0 days 00:00:49.500000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,6.0,6,0 days 00:01:20.302000,0 days 00:00:27.878000,0 days 00:00:18.250000,0 days 00:00:34.174000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,7.0,7,0 days 00:01:38.619000,0 days 00:00:37.119000,0 days 00:00:21.155000,0 days 00:00:40.345000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,8.0,8,0 days 00:01:19.577000,0 days 00:00:27.562000,0 days 00:00:18.071000,0 days 00:00:33.944000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,9.0,9,0 days 00:01:49.113000,0 days 00:00:37.680000,0 days 00:00:22.728000,0 days 00:00:48.705000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,10.0,10,0 days 00:01:20.163000,0 days 00:00:27.757000,0 days 00:00:18.219000,0 days 00:00:34.187000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,2.0,15,0 days 00:01:35.018000,0 days 00:00:34.087000,0 days 00:00:21.005000,0 days 00:00:39.926000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,3.0,16,0 days 00:01:19.362000,0 days 00:00:27.507000,0 days 00:00:18.172000,0 days 00:00:33.683000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,4.0,17,0 days 00:01:36.789000,0 days 00:00:36.089000,0 days 00:00:21.443000,0 days 00:00:39.257000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,5.0,18,0 days 00:01:19.092000,0 days 00:00:27.387000,0 days 00:00:18.042000,0 days 00:00:33.663000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,6.0,19,0 days 00:01:36.963000,0 days 00:00:35.312000,0 days 00:00:21.085000,0 days 00:00:40.566000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,7.0,20,0 days 00:01:24.202000,0 days 00:00:27.384000,0 days 00:00:18.066000,0 days 00:00:38.752000
2023,Australia,FP3,AlphaTauri,DEV,21,SOFT,8.0,21,0 days 00:01:46.607000,0 days 00:00:39.467000,0 days 00:00:20.598000,0 days 00:00:46.542000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,2.0,2,0 days 00:01:20.935000,0 days 00:00:28.042000,0 days 00:00:18.343000,0 days 00:00:34.550000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,3.0,3,0 days 00:01:48.052000,0 days 00:00:39.001000,0 days 00:00:26.186000,0 days 00:00:42.865000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,4.0,4,0 days 00:01:20.647000,0 days 00:00:27.912000,0 days 00:00:18.323000,0 days 00:00:34.412000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,5.0,5,0 days 00:01:47.351000,0 days 00:00:37.385000,0 days 00:00:22.556000,0 days 00:00:47.410000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,6.0,6,0 days 00:01:20.024000,0 days 00:00:27.800000,0 days 00:00:18.123000,0 days 00:00:34.101000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,9.0,9,0 days 00:01:25.018000,0 days 00:00:29.269000,0 days 00:00:19.147000,0 days 00:00:36.602000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,10.0,10,0 days 00:01:24.733000,0 days 00:00:29.348000,0 days 00:00:19.003000,0 days 00:00:36.382000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,11.0,11,0 days 00:01:24.195000,0 days 00:00:29.149000,0 days 00:00:18.931000,0 days 00:00:36.115000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,12.0,12,0 days 00:01:24.179000,0 days 00:00:29.182000,0 days 00:00:18.842000,0 days 00:00:36.155000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,13.0,13,0 days 00:01:23.855000,0 days 00:00:29.035000,0 days 00:00:18.764000,0 days 00:00:36.056000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,14.0,14,0 days 00:01:42.214000,0 days 00:00:29.216000,0 days 00:00:18.869000,0 days 00:00:54.129000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,15.0,15,0 days 00:01:31.456000,0 days 00:00:33.949000,0 days 00:00:20.605000,0 days 00:00:36.902000
2023,Australia,FP3,Haas F1 Team,MAG,20,MEDIUM,16.0,16,0 days 00:01:24.467000,0 days 00:00:29.274000,0 days 00:00:18.916000,0 days 00:00:36.277000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,2.0,19,0 days 00:01:31.123000,0 days 00:00:30.649000,0 days 00:00:19.422000,0 days 00:00:41.052000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,3.0,20,0 days 00:01:19.056000,0 days 00:00:27.359000,0 days 00:00:17.953000,0 days 00:00:33.744000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,4.0,21,0 days 00:01:51.145000,0 days 00:00:37.851000,0 days 00:00:21.952000,0 days 00:00:51.342000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,5.0,22,0 days 00:01:19.090000,0 days 00:00:27.296000,0 days 00:00:17.956000,0 days 00:00:33.838000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,6.0,23,0 days 00:01:41.710000,0 days 00:00:34.221000,0 days 00:00:21.449000,0 days 00:00:46.040000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,7.0,24,0 days 00:01:53.628000,0 days 00:00:30.378000,0 days 00:00:22.672000,0 days 00:01:00.578000
2023,Australia,FP3,Haas F1 Team,MAG,20,SOFT,8.0,25,0 days 00:02:28.699000,0 days 00:00:37.601000,0 days 00:00:23.850000,0 days 00:01:27.248000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,2.0,3,0 days 00:01:30.626000,0 days 00:00:29.507000,0 days 00:00:20.116000,0 days 00:00:41.003000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,3.0,4,0 days 00:01:19.186000,0 days 00:00:27.612000,0 days 00:00:17.799000,0 days 00:00:33.775000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,4.0,5,0 days 00:01:57.736000,0 days 00:00:41.840000,0 days 00:00:32.008000,0 days 00:00:43.888000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,5.0,6,0 days 00:01:18.788000,0 days 00:00:27.468000,0 days 00:00:17.787000,0 days 00:00:33.533000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,8.0,9,0 days 00:01:23.424000,0 days 00:00:28.616000,0 days 00:00:18.714000,0 days 00:00:36.094000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,9.0,10,0 days 00:01:22.853000,0 days 00:00:28.829000,0 days 00:00:18.694000,0 days 00:00:35.330000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,10.0,11,0 days 00:01:22.607000,0 days 00:00:28.648000,0 days 00:00:18.665000,0 days 00:00:35.294000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,11.0,12,0 days 00:01:22.327000,0 days 00:00:28.596000,0 days 00:00:18.553000,0 days 00:00:35.178000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,2.0,15,0 days 00:01:18.729000,0 days 00:00:27.270000,0 days 00:00:17.845000,0 days 00:00:33.614000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,3.0,16,0 days 00:01:51.589000,0 days 00:00:44.062000,0 days 00:00:25.367000,0 days 00:00:42.160000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,4.0,17,0 days 00:01:18.198000,0 days 00:00:27.006000,0 days 00:00:17.688000,0 days 00:00:33.504000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,5.0,18,0 days 00:02:01.371000,0 days 00:00:47.334000,0 days 00:00:31.624000,0 days 00:00:42.413000
2023,Australia,FP3,Aston Martin,STR,18,SOFT,6.0,19,0 days 00:01:18.202000,0 days 00:00:27.098000,0 days 00:00:17.669000,0 days 00:00:33.435000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,2.0,2,0 days 00:01:37.164000,0 days 00:00:37.612000,0 days 00:00:20.333000,0 days 00:00:39.219000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,3.0,3,0 days 00:01:19.486000,0 days 00:00:27.613000,0 days 00:00:18.041000,0 days 00:00:33.832000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,4.0,4,0 days 00:02:04.332000,0 days 00:00:44.231000,0 days 00:00:24.270000,0 days 00:00:55.831000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,5.0,5,0 days 00:01:32.149000,0 days 00:00:29.612000,0 days 00:00:20.943000,0 days 00:00:41.594000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,6.0,6,0 days 00:01:18.731000,0 days 00:00:27.340000,0 days 00:00:17.773000,0 days 00:00:33.618000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,7.0,7,0 days 00:02:00.582000,0 days 00:00:43.433000,0 days 00:00:28.553000,0 days 00:00:48.596000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,8.0,8,0 days 00:01:18.691000,0 days 00:00:27.338000,0 days 00:00:17.804000,0 days 00:00:33.549000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,11.0,11,0 days 00:01:23.551000,0 days 00:00:28.786000,0 days 00:00:18.891000,0 days 00:00:35.874000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,12.0,12,0 days 00:01:24.688000,0 days 00:00:28.762000,0 days 00:00:18.680000,0 days 00:00:37.246000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,13.0,13,0 days 00:01:23.006000,0 days 00:00:28.664000,0 days 00:00:18.713000,0 days 00:00:35.629000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,14.0,14,0 days 00:01:22.538000,0 days 00:00:28.669000,0 days 00:00:18.610000,0 days 00:00:35.259000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,15.0,15,0 days 00:01:23.154000,0 days 00:00:28.836000,0 days 00:00:18.726000,0 days 00:00:35.592000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,18.0,18,0 days 00:01:22.632000,0 days 00:00:28.721000,0 days 00:00:18.732000,0 days 00:00:35.179000
2023,Australia,FP3,Ferrari,LEC,16,SOFT,19.0,19,0 days 00:01:22.751000,0 days 00:00:28.676000,0 days 00:00:18.644000,0 days 00:00:35.431000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,2.0,22,0 days 00:01:35.215000,0 days 00:00:30.822000,0 days 00:00:23.081000,0 days 00:00:41.312000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,3.0,23,0 days 00:01:19.337000,0 days 00:00:27.462000,0 days 00:00:18.009000,0 days 00:00:33.866000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,4.0,24,0 days 00:01:58.969000,0 days 00:00:43.375000,0 days 00:00:30.154000,0 days 00:00:45.440000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,5.0,25,0 days 00:01:32.951000,0 days 00:00:27.738000,0 days 00:00:18.924000,0 days 00:00:46.289000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,6.0,26,0 days 00:02:19.623000,0 days 00:00:42.075000,0 days 00:00:30.909000,0 days 00:01:06.639000
2023,Australia,FP3,Ferrari,LEC,16,MEDIUM,7.0,27,0 days 00:02:11.844000,0 days 00:00:38.015000,0 days 00:00:23.545000,0 days 00:01:10.284000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,2.0,3,0 days 00:01:27.011000,0 days 00:00:29.661000,0 days 00:00:19.962000,0 days 00:00:37.388000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,3.0,4,0 days 00:01:18.890000,0 days 00:00:27.286000,0 days 00:00:18.002000,0 days 00:00:33.602000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,4.0,5,0 days 00:01:47.179000,0 days 00:00:38.012000,0 days 00:00:23.965000,0 days 00:00:45.202000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,5.0,6,0 days 00:01:18.329000,0 days 00:00:26.955000,0 days 00:00:17.814000,0 days 00:00:33.560000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,8.0,9,0 days 00:01:23.262000,0 days 00:00:28.700000,0 days 00:00:18.755000,0 days 00:00:35.807000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,9.0,10,0 days 00:01:23.209000,0 days 00:00:28.833000,0 days 00:00:18.691000,0 days 00:00:35.685000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,10.0,11,0 days 00:01:22.885000,0 days 00:00:28.665000,0 days 00:00:18.791000,0 days 00:00:35.429000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,11.0,12,0 days 00:01:22.625000,0 days 00:00:28.623000,0 days 00:00:18.643000,0 days 00:00:35.359000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,12.0,13,0 days 00:01:22.293000,0 days 00:00:28.489000,0 days 00:00:18.623000,0 days 00:00:35.181000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,2.0,16,0 days 00:01:18.492000,0 days 00:00:27.189000,0 days 00:00:17.736000,0 days 00:00:33.567000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,3.0,17,0 days 00:01:37.536000,0 days 00:00:34.269000,0 days 00:00:20.803000,0 days 00:00:42.464000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,4.0,18,0 days 00:01:43.549000,0 days 00:00:27.072000,0 days 00:00:19.061000,0 days 00:00:57.416000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,5.0,19,0 days 00:01:17.727000,0 days 00:00:26.917000,0 days 00:00:17.639000,0 days 00:00:33.171000
2023,Australia,FP3,Aston Martin,ALO,14,SOFT,6.0,20,0 days 00:01:48.767000,0 days 00:00:39.335000,0 days 00:00:22.639000,0 days 00:00:46.793000
