Year,Race,Session,Team,Driver,Driver Number,Compound,Tyre Life,Lap Number,Lap Times,Sector 1 Times,Sector 2 Times,Sector 3 Times
2023,Australia,FP3,Alpine,GAS,10,SOFT,7.0,6.0,01:18.552,00:27.273,00:17.752,00:33.527
2023,Australia,FP3,Alpine,GAS,10,SOFT,8.0,7.0,01:37.300,00:35.619,00:20.820,00:40.861
2023,Australia,FP3,Alpine,GAS,10,SOFT,9.0,8.0,01:22.786,00:27.149,00:17.882,00:37.755
2023,Australia,FP3,Alpine,GAS,10,SOFT,10.0,9.0,01:21.681,00:28.197,00:18.490,00:34.994
2023,Australia,FP3,Alpine,GAS,10,SOFT,2.0,12.0,01:27.882,00:29.658,00:18.818,00:39.406
2023,Australia,FP3,Alpine,GAS,10,SOFT,3.0,13.0,01:18.581,00:27.304,00:17.780,00:33.497
2023,Australia,FP3,Alpine,GAS,10,SOFT,4.0,14.0,01:45.340,00:35.082,00:20.917,00:49.341
2023,Australia,FP3,Alpine,GAS,10,SOFT,5.0,15.0,01:38.912,00:37.345,00:21.739,00:39.828
2023,Australia,FP3,Alpine,GAS,10,SOFT,6.0,16.0,01:18.094,00:27.043,00:17.695,00:33.356
2023,Australia,FP3,Alpine,GAS,10,SOFT,7.0,17.0,01:52.613,00:38.397,00:21.624,00:52.592
2023,Australia,FP3,Alpine,GAS,10,SOFT,8.0,18.0,01:33.863,00:27.198,00:23.409,00:43.256
2023,Australia,FP3,Alpine,GAS,10,SOFT,9.0,19.0,01:18.435,00:27.106,00:17.772,00:33.557
2023,Australia,FP3,Alpine,GAS,10,SOFT,13.0,22.0,02:23.566,00:34.429,00:20.182,01:28.955
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,2.0,2.0,01:20.194,00:27.948,00:18.186,00:34.060
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,3.0,3.0,01:57.027,00:45.764,00:24.936,00:46.327
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,4.0,4.0,01:19.146,00:27.447,00:17.951,00:33.748
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,5.0,5.0,01:39.547,00:43.285,00:20.271,00:35.991
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,6.0,6.0,01:21.941,00:28.168,00:18.598,00:35.175
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,7.0,7.0,01:21.989,00:28.281,00:18.717,00:34.991
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,8.0,8.0,01:21.377,00:28.049,00:18.494,00:34.834
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,9.0,9.0,01:21.581,00:28.067,00:18.534,00:34.980
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,10.0,10.0,01:21.731,00:28.174,00:18.501,00:35.056
2023,Australia,FP3,McLaren,NOR,4,MEDIUM,11.0,11.0,01:22.046,00:28.477,00:18.197,00:35.372
2023,Australia,FP3,Williams,SAR,2,SOFT,2.0,2.0,01:33.838,00:31.071,00:23.860,00:38.907
2023,Australia,FP3,Williams,SAR,2,SOFT,3.0,3.0,01:20.296,00:28.039,00:18.089,00:34.168
2023,Australia,FP3,Williams,SAR,2,SOFT,4.0,4.0,01:49.303,00:35.406,00:24.335,00:49.562
2023,Australia,FP3,Williams,SAR,2,SOFT,5.0,5.0,01:19.060,00:27.403,00:17.749,00:33.908
2023,Australia,FP3,Williams,SAR,2,SOFT,6.0,6.0,01:48.430,00:38.732,00:25.665,00:44.033
2023,Australia,FP3,Williams,SAR,2,SOFT,7.0,7.0,01:18.947,00:27.400,00:17.837,00:33.710
2023,Australia,FP3,Williams,SAR,2,SOFT,8.0,8.0,01:47.195,00:39.049,00:24.812,00:43.334
2023,Australia,FP3,Williams,SAR,2,SOFT,9.0,9.0,01:41.907,00:37.418,00:20.723,00:43.766
2023,Australia,FP3,Williams,SAR,2,SOFT,2.0,13.0,01:25.967,00:30.905,00:19.058,00:36.004
2023,Australia,FP3,Williams,SAR,2,SOFT,3.0,14.0,01:24.017,00:27.588,00:17.812,00:38.617
2023,Australia,FP3,Williams,SAR,2,SOFT,4.0,15.0,01:40.338,00:40.194,00:21.870,00:38.274
2023,Australia,FP3,Williams,SAR,2,SOFT,5.0,16.0,01:19.269,00:27.443,00:18.027,00:33.799
2023,Australia,FP3,Williams,SAR,2,SOFT,6.0,17.0,01:47.358,00:38.693,00:22.278,00:46.387
2023,Australia,FP3,Williams,SAR,2,SOFT,7.0,18.0,01:19.113,00:27.392,00:17.649,00:34.072
2023,Australia,FP3,Alfa Romeo,BOT,77,MEDIUM,2.0,2.0,01:21.063,00:28.124,00:18.352,00:34.587
2023,Australia,FP3,Alfa Romeo,BOT,77,MEDIUM,3.0,3.0,01:37.837,00:39.158,00:20.774,00:37.905
2023,Australia,FP3,Alfa Romeo,BOT,77,MEDIUM,4.0,4.0,01:20.512,00:27.729,00:18.434,00:34.349
2023,Australia,FP3,Alfa Romeo,BOT,77,MEDIUM,5.0,5.0,01:43.935,00:38.131,00:21.050,00:44.754
2023,Australia,FP3,Alfa Romeo,BOT,77,MEDIUM,6.0,6.0,01:20.280,00:27.748,00:18.317,00:34.215
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,3.0,10.0,01:28.980,00:29.267,00:20.951,00:38.762
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,4.0,11.0,01:19.249,00:27.339,00:18.040,00:33.870
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,5.0,12.0,01:38.430,00:34.385,00:20.936,00:43.109
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,7.0,15.0,01:19.526,00:27.481,00:18.077,00:33.968
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,8.0,16.0,01:43.933,00:42.200,00:22.801,00:38.932
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,9.0,17.0,01:18.809,00:27.205,00:18.008,00:33.596
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,12.0,21.0,01:24.803,00:29.271,00:19.080,00:36.452
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,13.0,22.0,01:24.368,00:29.224,00:19.089,00:36.055
2023,Australia,FP3,Alfa Romeo,BOT,77,SOFT,14.0,23.0,01:28.685,00:30.307,00:19.223,00:39.155
2023,Australia,FP3,McLaren,PIA,81,SOFT,2.0,2.0,01:20.365,00:28.064,00:18.317,00:33.984
2023,Australia,FP3,McLaren,PIA,81,SOFT,3.0,3.0,01:53.105,00:40.244,00:24.839,00:48.022
2023,Australia,FP3,McLaren,PIA,81,SOFT,4.0,4.0,01:19.431,00:27.710,00:18.164,00:33.557
2023,Australia,FP3,McLaren,PIA,81,SOFT,5.0,5.0,01:55.050,00:41.488,00:26.032,00:47.530
2023,Australia,FP3,McLaren,PIA,81,SOFT,6.0,6.0,01:19.844,00:27.852,00:18.296,00:33.696
2023,Australia,FP3,McLaren,PIA,81,SOFT,7.0,7.0,01:20.833,00:28.111,00:18.500,00:34.222
2023,Australia,FP3,McLaren,PIA,81,SOFT,8.0,8.0,01:20.728,00:28.006,00:18.486,00:34.236
2023,Australia,FP3,McLaren,PIA,81,SOFT,9.0,9.0,01:21.206,00:28.265,00:18.489,00:34.452
2023,Australia,FP3,McLaren,PIA,81,SOFT,10.0,10.0,01:22.118,00:28.482,00:18.361,00:35.275
2023,Australia,FP3,McLaren,PIA,81,SOFT,2.0,13.0,01:18.713,00:27.427,00:17.961,00:33.325
2023,Australia,FP3,McLaren,PIA,81,SOFT,3.0,14.0,01:50.700,00:35.862,00:25.320,00:49.518
2023,Australia,FP3,McLaren,PIA,81,SOFT,4.0,15.0,01:51.803,00:34.302,00:24.073,00:53.428
2023,Australia,FP3,McLaren,PIA,81,SOFT,5.0,16.0,01:18.745,00:27.417,00:17.834,00:33.494
2023,Australia,FP3,McLaren,PIA,81,SOFT,6.0,17.0,01:57.770,00:36.503,00:23.497,00:57.770
2023,Australia,FP3,McLaren,PIA,81,SOFT,7.0,18.0,01:19.162,00:27.540,00:17.990,00:33.632
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,4.0,4.0,01:18.063,00:27.126,00:17.577,00:33.360
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,5.0,5.0,01:55.618,00:37.525,00:23.875,00:54.218
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,6.0,6.0,01:17.469,00:26.982,00:17.528,00:32.959
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,7.0,7.0,01:49.982,00:40.533,00:23.479,00:45.970
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,8.0,8.0,01:17.384,00:26.940,00:17.462,00:32.982
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,2.0,11.0,01:35.777,00:33.168,00:23.757,00:38.852
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,3.0,12.0,01:17.219,00:26.843,00:17.494,00:32.882
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,6.0,15.0,01:17.056,00:26.737,00:17.490,00:32.829
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,2.0,18.0,01:17.578,00:26.739,00:17.576,00:33.263
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,3.0,19.0,01:46.785,00:38.739,00:25.015,00:43.031
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,4.0,20.0,01:17.262,00:26.663,00:17.605,00:32.994
2023,Australia,Q,Red Bull Racing,VER,1,SOFT,2.0,23.0,01:16.732,00:26.574,00:17.456,00:32.702
2023,Australia,Q,Mercedes,RUS,63,SOFT,4.0,4.0,01:19.036,00:27.388,00:17.880,00:33.768
2023,Australia,Q,Mercedes,RUS,63,SOFT,5.0,5.0,01:32.094,00:32.347,00:20.931,00:38.816
2023,Australia,Q,Mercedes,RUS,63,SOFT,6.0,6.0,01:18.091,00:27.124,00:17.695,00:33.272
2023,Australia,Q,Mercedes,RUS,63,SOFT,7.0,7.0,01:42.466,00:32.571,00:21.613,00:48.282
2023,Australia,Q,Mercedes,RUS,63,SOFT,8.0,8.0,01:17.871,00:27.032,00:17.673,00:33.166
2023,Australia,Q,Mercedes,RUS,63,SOFT,9.0,9.0,01:53.207,00:34.912,00:22.781,00:55.514
2023,Australia,Q,Mercedes,RUS,63,SOFT,10.0,10.0,01:17.654,00:26.875,00:17.622,00:33.157
2023,Australia,Q,Mercedes,RUS,63,SOFT,2.0,13.0,01:27.470,00:31.410,00:19.399,00:36.661
2023,Australia,Q,Mercedes,RUS,63,SOFT,3.0,14.0,01:18.139,00:27.158,00:17.679,00:33.302
2023,Australia,Q,Mercedes,RUS,63,SOFT,4.0,15.0,01:39.267,00:32.548,00:23.294,00:43.425
2023,Australia,Q,Mercedes,RUS,63,SOFT,5.0,16.0,01:17.607,00:26.876,00:17.532,00:33.199
2023,Australia,Q,Mercedes,RUS,63,SOFT,6.0,17.0,01:42.974,00:36.082,00:22.774,00:44.118
2023,Australia,Q,Mercedes,RUS,63,SOFT,7.0,18.0,01:24.549,00:26.878,00:17.739,00:39.932
2023,Australia,Q,Mercedes,RUS,63,SOFT,8.0,19.0,01:58.163,00:39.973,00:23.942,00:54.248
2023,Australia,Q,Mercedes,RUS,63,SOFT,9.0,20.0,01:17.513,00:26.894,00:17.608,00:33.011
2023,Australia,Q,Mercedes,RUS,63,SOFT,2.0,23.0,01:40.105,00:30.584,00:23.258,00:46.263
2023,Australia,Q,Mercedes,RUS,63,SOFT,3.0,24.0,01:17.348,00:26.735,00:17.518,00:33.095
2023,Australia,Q,Mercedes,RUS,63,SOFT,2.0,27.0,01:31.223,00:28.798,00:21.538,00:40.887
2023,Australia,Q,Mercedes,RUS,63,SOFT,3.0,28.0,01:16.968,00:26.638,00:17.463,00:32.867
2023,Australia,Q,Mercedes,HAM,44,SOFT,4.0,4.0,01:18.689,00:27.465,00:17.804,00:33.420
2023,Australia,Q,Mercedes,HAM,44,SOFT,5.0,5.0,01:32.817,00:34.179,00:20.480,00:38.158
2023,Australia,Q,Mercedes,HAM,44,SOFT,6.0,6.0,01:18.169,00:27.220,00:17.630,00:33.319
2023,Australia,Q,Mercedes,HAM,44,SOFT,7.0,7.0,01:51.797,00:42.482,00:26.781,00:42.534
2023,Australia,Q,Mercedes,HAM,44,SOFT,8.0,8.0,01:17.689,00:27.052,00:17.679,00:32.958
2023,Australia,Q,Mercedes,HAM,44,SOFT,9.0,9.0,01:50.189,00:37.997,00:25.055,00:47.137
2023,Australia,Q,Mercedes,HAM,44,SOFT,2.0,12.0,01:27.224,00:29.204,00:20.316,00:37.704
2023,Australia,Q,Mercedes,HAM,44,SOFT,3.0,13.0,01:17.756,00:26.885,00:17.621,00:33.250
2023,Australia,Q,Mercedes,HAM,44,SOFT,4.0,14.0,01:39.394,00:38.101,00:19.747,00:41.546
2023,Australia,Q,Mercedes,HAM,44,SOFT,5.0,15.0,01:17.828,00:26.906,00:17.621,00:33.301
2023,Australia,Q,Mercedes,HAM,44,SOFT,6.0,16.0,01:57.493,00:43.691,00:30.542,00:43.260
2023,Australia,Q,Mercedes,HAM,44,SOFT,7.0,17.0,01:17.762,00:27.096,00:17.647,00:33.019
2023,Australia,Q,Mercedes,HAM,44,SOFT,8.0,18.0,01:51.430,00:37.121,00:27.752,00:46.557
2023,Australia,Q,Mercedes,HAM,44,SOFT,9.0,19.0,01:17.551,00:26.911,00:17.599,00:33.041
2023,Australia,Q,Mercedes,HAM,44,SOFT,2.0,22.0,01:41.544,00:29.663,00:26.520,00:45.361
2023,Australia,Q,Mercedes,HAM,44,SOFT,3.0,23.0,01:17.271,00:26.762,00:17.532,00:32.977
2023,Australia,Q,Mercedes,HAM,44,SOFT,2.0,26.0,01:22.733,00:28.138,00:19.202,00:35.393
2023,Australia,Q,Mercedes,HAM,44,SOFT,3.0,27.0,01:17.104,00:26.748,00:17.519,00:32.837
2023,Australia,Q,Aston Martin,ALO,14,SOFT,4.0,4.0,01:19.077,00:27.647,00:17.863,00:33.567
2023,Australia,Q,Aston Martin,ALO,14,SOFT,5.0,5.0,01:32.355,00:32.584,00:20.685,00:39.086
2023,Australia,Q,Aston Martin,ALO,14,SOFT,6.0,6.0,01:17.832,00:26.852,00:17.670,00:33.310
2023,Australia,Q,Aston Martin,ALO,14,SOFT,7.0,7.0,01:50.508,00:36.413,00:24.061,00:50.034
2023,Australia,Q,Aston Martin,ALO,14,SOFT,8.0,8.0,01:24.855,00:26.920,00:17.728,00:40.207
2023,Australia,Q,Aston Martin,ALO,14,SOFT,9.0,9.0,02:4.163,00:35.633,00:28.919,00:59.611
2023,Australia,Q,Aston Martin,ALO,14,SOFT,10.0,10.0,01:21.129,00:26.969,00:17.617,00:36.543
2023,Australia,Q,Aston Martin,ALO,14,SOFT,2.0,13.0,01:17.681,00:26.942,00:17.627,00:33.112
2023,Australia,Q,Aston Martin,ALO,14,SOFT,3.0,14.0,01:39.684,00:35.170,00:21.669,00:42.845
2023,Australia,Q,Aston Martin,ALO,14,SOFT,4.0,15.0,01:17.283,00:26.768,00:17.628,00:32.887
2023,Australia,Q,Aston Martin,ALO,14,SOFT,5.0,16.0,01:52.166,00:39.093,00:24.904,00:48.169
2023,Australia,Q,Aston Martin,ALO,14,SOFT,6.0,17.0,01:17.790,00:26.737,00:17.695,00:33.358
2023,Australia,Q,Aston Martin,ALO,14,SOFT,2.0,20.0,01:26.082,00:27.911,00:19.722,00:38.449
2023,Australia,Q,Aston Martin,ALO,14,SOFT,3.0,21.0,01:17.303,00:26.657,00:17.655,00:32.991
2023,Australia,Q,Aston Martin,ALO,14,SOFT,2.0,24.0,01:25.703,00:28.770,00:19.918,00:37.015
2023,Australia,Q,Aston Martin,ALO,14,SOFT,3.0,25.0,01:17.139,00:26.648,00:17.563,00:32.928
2023,Australia,Q,Ferrari,SAI,55,SOFT,4.0,4.0,01:32.612,00:29.621,00:20.062,00:42.929
2023,Australia,Q,Ferrari,SAI,55,SOFT,5.0,5.0,01:18.347,00:27.186,00:17.793,00:33.368
2023,Australia,Q,Ferrari,SAI,55,SOFT,6.0,6.0,02:1.214,00:39.449,00:29.599,00:52.166
2023,Australia,Q,Ferrari,SAI,55,SOFT,7.0,7.0,01:18.017,00:27.065,00:17.683,00:33.269
2023,Australia,Q,Ferrari,SAI,55,SOFT,8.0,8.0,02:16.347,00:46.588,00:30.699,00:59.060
2023,Australia,Q,Ferrari,SAI,55,SOFT,9.0,9.0,01:17.928,00:27.059,00:17.718,00:33.151
2023,Australia,Q,Ferrari,SAI,55,SOFT,2.0,12.0,01:35.723,00:30.936,00:20.706,00:44.081
2023,Australia,Q,Ferrari,SAI,55,SOFT,3.0,13.0,01:17.743,00:26.966,00:17.676,00:33.101
2023,Australia,Q,Ferrari,SAI,55,SOFT,4.0,14.0,02:15.834,00:50.698,00:26.878,00:58.258
2023,Australia,Q,Ferrari,SAI,55,SOFT,5.0,15.0,01:17.676,00:26.963,00:17.664,00:33.049
2023,Australia,Q,Ferrari,SAI,55,SOFT,2.0,18.0,01:41.419,00:29.879,00:21.150,00:50.390
2023,Australia,Q,Ferrari,SAI,55,SOFT,3.0,19.0,01:17.349,00:26.790,00:17.608,00:32.951
2023,Australia,Q,Ferrari,SAI,55,SOFT,2.0,22.0,01:36.323,00:30.835,00:20.711,00:44.777
2023,Australia,Q,Ferrari,SAI,55,SOFT,3.0,23.0,01:17.408,00:26.728,00:17.556,00:33.124
2023,Australia,Q,Ferrari,SAI,55,SOFT,2.0,26.0,01:44.318,00:32.717,00:20.103,00:51.498
2023,Australia,Q,Ferrari,SAI,55,SOFT,3.0,27.0,01:17.270,00:26.959,00:17.553,00:32.758
2023,Australia,Q,Aston Martin,STR,18,SOFT,2.0,4.0,01:18.519,00:27.227,00:17.739,00:33.553
2023,Australia,Q,Aston Martin,STR,18,SOFT,3.0,5.0,01:57.023,00:42.762,00:23.922,00:50.339
2023,Australia,Q,Aston Martin,STR,18,SOFT,4.0,6.0,01:18.088,00:27.081,00:17.677,00:33.330
2023,Australia,Q,Aston Martin,STR,18,SOFT,5.0,7.0,02:1.612,00:38.841,00:26.451,00:56.320
2023,Australia,Q,Aston Martin,STR,18,SOFT,6.0,8.0,01:18.060,00:27.017,00:17.748,00:33.295
2023,Australia,Q,Aston Martin,STR,18,SOFT,7.0,9.0,01:50.501,00:40.346,00:26.689,00:43.466
2023,Australia,Q,Aston Martin,STR,18,SOFT,8.0,10.0,01:17.873,00:27.065,00:17.704,00:33.104
2023,Australia,Q,Aston Martin,STR,18,SOFT,2.0,13.0,01:17.616,00:26.958,00:17.591,00:33.067
2023,Australia,Q,Aston Martin,STR,18,SOFT,3.0,14.0,01:51.819,00:45.146,00:22.349,00:44.324
2023,Australia,Q,Aston Martin,STR,18,SOFT,4.0,15.0,01:47.680,00:32.496,00:24.035,00:51.149
2023,Australia,Q,Aston Martin,STR,18,SOFT,4.0,18.0,01:30.253,00:29.321,00:19.399,00:41.533
2023,Australia,Q,Aston Martin,STR,18,SOFT,5.0,19.0,01:17.670,00:26.972,00:17.653,00:33.045
2023,Australia,Q,Aston Martin,STR,18,SOFT,2.0,22.0,01:37.985,00:32.115,00:22.694,00:43.176
2023,Australia,Q,Aston Martin,STR,18,SOFT,3.0,23.0,01:17.563,00:26.857,00:17.625,00:33.081
2023,Australia,Q,Aston Martin,STR,18,SOFT,4.0,24.0,02:3.107,00:40.637,00:25.955,00:56.515
2023,Australia,Q,Aston Martin,STR,18,SOFT,5.0,25.0,01:17.308,00:26.846,00:17.601,00:32.861
2023,Australia,Q,Ferrari,LEC,16,SOFT,4.0,4.0,01:37.087,00:32.088,00:19.040,00:45.959
2023,Australia,Q,Ferrari,LEC,16,SOFT,5.0,5.0,01:18.815,00:27.379,00:17.769,00:33.667
2023,Australia,Q,Ferrari,LEC,16,SOFT,6.0,6.0,02:0.755,00:40.131,00:25.711,00:54.913
2023,Australia,Q,Ferrari,LEC,16,SOFT,7.0,7.0,01:18.218,00:27.208,00:17.691,00:33.319
2023,Australia,Q,Ferrari,LEC,16,SOFT,8.0,8.0,02:17.068,00:43.234,00:28.374,01:5.460
2023,Australia,Q,Ferrari,LEC,16,SOFT,2.0,11.0,01:31.286,00:33.108,00:19.868,00:38.310
2023,Australia,Q,Ferrari,LEC,16,SOFT,3.0,12.0,01:17.560,00:26.924,00:17.586,00:33.050
2023,Australia,Q,Ferrari,LEC,16,SOFT,4.0,13.0,02:5.917,00:43.292,00:28.587,00:54.038
2023,Australia,Q,Ferrari,LEC,16,SOFT,2.0,16.0,01:44.235,00:31.230,00:19.970,00:53.035
2023,Australia,Q,Ferrari,LEC,16,SOFT,3.0,17.0,01:17.390,00:26.856,00:17.549,00:32.985
2023,Australia,Q,Ferrari,LEC,16,SOFT,2.0,20.0,01:33.723,00:30.829,00:19.256,00:43.638
2023,Australia,Q,Ferrari,LEC,16,SOFT,3.0,21.0,01:17.535,00:26.933,00:17.600,00:33.002
2023,Australia,Q,Ferrari,LEC,16,SOFT,2.0,24.0,01:17.369,00:26.851,00:17.659,00:32.859
2023,Australia,Q,Williams,ALB,23,SOFT,2.0,2.0,01:26.458,00:29.932,00:19.479,00:37.047
2023,Australia,Q,Williams,ALB,23,SOFT,3.0,3.0,01:18.944,00:27.334,00:17.895,00:33.715
2023,Australia,Q,Williams,ALB,23,SOFT,2.0,6.0,01:28.739,00:30.887,00:19.071,00:38.781
2023,Australia,Q,Williams,ALB,23,SOFT,3.0,7.0,01:18.143,00:27.101,00:17.480,00:33.562
2023,Australia,Q,Williams,ALB,23,SOFT,4.0,8.0,01:43.221,00:39.112,00:24.112,00:39.997
2023,Australia,Q,Williams,ALB,23,SOFT,5.0,9.0,01:17.962,00:27.060,00:17.468,00:33.434
2023,Australia,Q,Williams,ALB,23,SOFT,6.0,10.0,01:50.369,00:37.077,00:26.667,00:46.625
2023,Australia,Q,Williams,ALB,23,SOFT,7.0,11.0,01:18.076,00:27.071,00:17.476,00:33.529
2023,Australia,Q,Williams,ALB,23,SOFT,6.0,14.0,01:29.147,00:31.237,00:19.761,00:38.149
2023,Australia,Q,Williams,ALB,23,SOFT,7.0,15.0,01:18.225,00:27.043,00:17.491,00:33.691
2023,Australia,Q,Williams,ALB,23,SOFT,2.0,18.0,01:30.305,00:31.308,00:19.127,00:39.870
2023,Australia,Q,Williams,ALB,23,SOFT,3.0,19.0,01:17.761,00:26.879,00:17.486,00:33.396
2023,Australia,Q,Williams,ALB,23,SOFT,4.0,20.0,01:49.073,00:39.371,00:24.607,00:45.095
2023,Australia,Q,Williams,ALB,23,SOFT,2.0,23.0,01:28.767,00:31.906,00:19.184,00:37.677
2023,Australia,Q,Williams,ALB,23,SOFT,3.0,24.0,01:17.723,00:26.927,00:17.415,00:33.381
2023,Australia,Q,Williams,ALB,23,SOFT,4.0,25.0,01:46.214,00:37.980,00:24.405,00:43.829
2023,Australia,Q,Williams,ALB,23,SOFT,5.0,26.0,01:17.609,00:26.959,00:17.459,00:33.191
2023,Australia,Q,Alpine,GAS,10,SOFT,2.0,3.0,01:25.755,00:29.702,00:19.142,00:36.911
2023,Australia,Q,Alpine,GAS,10,SOFT,3.0,4.0,01:18.702,00:27.267,00:17.701,00:33.734
2023,Australia,Q,Alpine,GAS,10,SOFT,4.0,5.0,01:48.031,00:35.623,00:25.044,00:47.364
2023,Australia,Q,Alpine,GAS,10,SOFT,5.0,6.0,01:18.538,00:27.459,00:17.647,00:33.432
2023,Australia,Q,Alpine,GAS,10,SOFT,6.0,7.0,02:0.628,00:34.391,00:22.848,01:3.389
2023,Australia,Q,Alpine,GAS,10,SOFT,7.0,8.0,01:18.312,00:27.167,00:17.638,00:33.507
2023,Australia,Q,Alpine,GAS,10,SOFT,2.0,11.0,01:41.422,00:29.002,00:18.808,00:53.612
2023,Australia,Q,Alpine,GAS,10,SOFT,3.0,12.0,01:18.548,00:27.328,00:17.689,00:33.531
2023,Australia,Q,Alpine,GAS,10,SOFT,4.0,13.0,01:37.179,00:33.661,00:20.518,00:43.000
2023,Australia,Q,Alpine,GAS,10,SOFT,5.0,14.0,01:17.787,00:26.934,00:17.617,00:33.236
2023,Australia,Q,Alpine,GAS,10,SOFT,6.0,15.0,01:50.239,00:38.043,00:22.133,00:50.063
2023,Australia,Q,Alpine,GAS,10,SOFT,7.0,16.0,01:17.574,00:26.963,00:17.471,00:33.140
2023,Australia,Q,Alpine,GAS,10,SOFT,2.0,19.0,01:25.082,00:28.938,00:18.530,00:37.614
2023,Australia,Q,Alpine,GAS,10,SOFT,3.0,20.0,01:17.829,00:26.920,00:17.580,00:33.329
2023,Australia,Q,Alpine,GAS,10,SOFT,4.0,21.0,01:35.439,00:35.441,00:21.980,00:38.018
2023,Australia,Q,Alpine,GAS,10,SOFT,5.0,22.0,01:17.675,00:26.846,00:17.652,00:33.177
2023,Australia,Q,Alpine,GAS,10,SOFT,6.0,23.0,01:37.571,00:35.570,00:22.249,00:39.752
2023,Australia,Q,Alpine,GAS,10,SOFT,7.0,24.0,01:17.694,00:26.902,00:17.602,00:33.190
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,2.0,2.0,01:23.129,00:28.999,00:18.664,00:35.466
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,3.0,3.0,01:18.373,00:27.066,00:17.889,00:33.418
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,2.0,6.0,01:36.113,00:29.336,00:18.792,00:47.985
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,3.0,7.0,01:18.034,00:27.214,00:17.638,00:33.182
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,4.0,8.0,01:59.323,00:39.701,00:27.525,00:52.097
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,5.0,9.0,01:18.029,00:27.245,00:17.563,00:33.221
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,2.0,12.0,01:36.080,00:28.898,00:22.110,00:45.072
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,3.0,13.0,01:17.663,00:27.116,00:17.568,00:32.979
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,4.0,14.0,02:3.282,00:42.793,00:30.290,00:50.199
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,2.0,17.0,01:34.921,00:32.082,00:26.465,00:36.374
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,3.0,18.0,01:17.412,00:26.937,00:17.643,00:32.832
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,4.0,21.0,01:18.046,00:26.785,00:17.705,00:33.556
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,2.0,24.0,01:30.385,00:29.064,00:18.673,00:42.648
2023,Australia,Q,Haas F1 Team,HUL,27,SOFT,3.0,25.0,01:17.735,00:26.986,00:17.649,00:33.100
2023,Australia,Q,Alpine,OCO,31,SOFT,2.0,4.0,01:25.416,00:29.690,00:19.112,00:36.614
2023,Australia,Q,Alpine,OCO,31,SOFT,3.0,5.0,01:18.645,00:27.446,00:17.687,00:33.512
2023,Australia,Q,Alpine,OCO,31,SOFT,4.0,6.0,01:53.477,00:36.854,00:21.856,00:54.767
2023,Australia,Q,Alpine,OCO,31,SOFT,5.0,7.0,01:18.115,00:27.192,00:17.606,00:33.317
2023,Australia,Q,Alpine,OCO,31,SOFT,6.0,8.0,02:3.902,00:37.067,00:26.814,01:0.021
2023,Australia,Q,Alpine,OCO,31,SOFT,7.0,9.0,01:17.770,00:27.140,00:17.587,00:33.043
2023,Australia,Q,Alpine,OCO,31,SOFT,2.0,12.0,01:39.422,00:29.211,00:19.115,00:51.096
2023,Australia,Q,Alpine,OCO,31,SOFT,3.0,13.0,01:18.082,00:27.182,00:17.604,00:33.296
2023,Australia,Q,Alpine,OCO,31,SOFT,4.0,14.0,01:36.829,00:36.281,00:20.488,00:40.060
